10
10
36
19
10
36
10
10
36
10
3
36
14
3
10
10
10
9
8
4
19
8
10
10
5
19
3
28
36
28
36
14
4
19
36
3
10
36
19
10
10
4
10
36
3
3
36
10
4
4
19
10
5
3
36
36
28
36
10
4
3
9
36
8
3
36
19
10
10
36
8
8
8
4
19
4
17
36
4
36
19
28
5
4
36
5
36
28
8
5
36
36
36
28
36
19
19
9
36
12
19
5
3
36
36
4
10
19
10
8
36
28
36
19
14
4
10
36
5
36
10
36
19
3
4
36
28
4
36
36
5
6
10
36
36
36
36
8
36
10
36
36
10
36
10
36
19
36
36
17
19
8
28
3
28
36
36
36
36
3
36
10
36
36
36
4
17
28
8
4
5
36
28
36
4
36
4
10
5
5
10
28
28
10
36
10
4
3
36
4
36
5
36
36
36
36
10
4
10
3
19
4
4
19
19
19
36
19
5
9
4
5
9
36
36
3
28
10
5
19
19
36
10
4
36
4
36
28
3
4
5
5
10
28
3
10
10
10
10
10
10
10
36
10
10
3
36
12
4
36
12
19
19
36
3
9
10
36
10
10
36
36
10
36
36
10
10
36
36
5
14
36
28
10
10
14
10
36
36
28
10
10
28
10
4
4
14
10
4
36
3
10
5
10
28
36
3
10
36
10
3
36
17
19
10
36
19
10
9
36
5
3
36
36
4
36
10
10
9
3
12
14
28
10
10
5
36
8
5
28
36
10
36
12
8
28
36
10
36
10
19
19
36
5
36
4
17
36
36
36
14
10
5
14
3
36
9
36
4
10
28
36
5
36
19
36
36
4
8
19
4
10
28
8
10
36
36
5
19
36
10
4
36
17
36
6
14
36
36
8
14
36
8
5
3
36
36
36
10
10
10
28
36
10
36
28
10
36
4
10
4
36
19
10
10
14
36
10
10
3
19
19
5
28
36
14
19
36
6
14
10
8
10
4
8
36
36
3
10
10
36
28
36
36
19
8
36
12
36
9
3
10
8
36
36
3
10
14
36
4
5
9
36
4
36
10
5
10
3
4
10
36
9
5
5
10
5
5
28
9
10
19
5
36
4
10
3
19
14
5
10
36
5
14
36
8
36
10
19
28
14
36
14
36
28
28
5
5
36
17
36
36
10
36
36
8
36
5
5
10
28
10
5
36
19
36
10
14
36
36
3
10
10
4
36
10
36
8
10
28
36
36
14
19
17
10
14
10
36
10
36
10
4
19
5
36
36
36
9
36
4
36
4
4
5
36
36
19
8
10
28
4
12
4
9
36
10
36
36
19
3
36
14
28
36
28
36
10
19
36
36
36
8
36
28
10
36
28
36
10
36
10
36
4
3
10
28
5
36
8
9
14
3
4
12
3
36
3
10
19
8
10
3
14
9
8
5
36
36
36
10
19
8
36
6
36
19
4
36
36
36
28
36
8
8
14
28
28
3
19
14
36
19
10
36
36
10
19
36
19
4
10
36
8
6
10
36
19
5
3
8
8
5
10
36
5
14
10
10
8
19
36
10
36
14
36
28
36
28
10
10
36
10
10
10
4
36
8
4
36
36
14
9
10
28
19
3
10
4
19
3
19
36
10
4
19
4
8
36
17
14
36
36
36
36
5
28
6
36
10
36
36
4
8
14
36
19
5
10
36
28
8
8
28
6
10
19
10
4
3
10
3
14
28
4
36
10
10
28
10
28
36
36
10
10
14
8
36
10
10
28
10
36
9
36
10
10
36
5
10
10
36
36
5
10
4
36
10
28
28
36
36
5
14
10
8
10
14
4
28
5
3
9
5
36
19
10
10
36
19
4
36
36
19
4
5
2
10
8
17
28
36
19
5
36
10
5
10
8
10
4
9
14
3
19
6
19
10
19
14
28
8
8
4
36
9
19
8
36
5
4
14
36
36
19
36
4
36
4
3
28
36
36
36
9
8
28
19
28
36
4
10
36
5
36
19
8
19
3
5
4
8
36
4
36
28
8
36
36
36
6
19
36
36
5
10
19
36
5
36
10
4
4
36
36
10
8
10
12
10
14
19
36
12
4
10
36
4
14
36
36
5
19
36
10
19
10
36
5
36
8
14
36
36
36
8
28
36
14
36
36
4
36
5
2
10
10
10
5
10
10
36
8
4
8
10
36
19
36
6
19
36
36
10
10
17
5
10
10
36
8
36
36
19
36
10
8
8
9
36
9
36
10
14
36
36
10
8
10
10
36
4
36
36
